1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-1.093469999999999942e+01,7.688439999999999941e+01,-9.901320000000000121e+00,9.532080000000000553e+01,6.746801999999999566e+01,2.188382999999999967e+01,-2.836159999999999926e+01,-2.831313000000000457e+01,-1.261700000000000044e+00,1.200392999999999972e+02,1.497461999999999982e+01,-1.019448000000000008e+02,3.803099999999999881e+01,2.872779000000000238e+01,-4.538450000000000095e+00,-3.441339999999999577e+01,-8.701999999999999602e+01,5.235479999999999023e+00,8.246649999999999636e+01,2.762099999999999866e+01,0.000000000000000000e+00
-5.133527999999999736e+01,-1.222927999999999997e+02,6.496050000000000324e+00,1.234440000000000026e+01,1.706588000000000136e+02,4.301529000000000025e+01,-1.920704000000000189e+00,-1.373759999999999870e+01,-1.759600000000000053e+00,-8.264820000000000277e+01,5.541150000000000375e+01,-1.210247999999999990e+02,-9.620449999999999591e+01,1.298114999999999952e+02,-5.395999999999999375e+01,4.893827999999999889e+01,-3.136444000000000010e+00,1.693799999999999883e+01,7.661530000000000840e+00,2.838509999999999778e+01,0.000000000000000000e+00
9.113479999999999848e+01,-1.857510999999999868e+01,-1.724514000000000280e+01,-2.093768999999999991e+01,6.272535999999999490e+01,-1.947327000000000226e+02,6.650239999999999441e+01,5.082011000000000678e+01,-3.935299999999999909e-01,-4.395852000000000004e+01,4.902732000000000312e+01,2.720232000000000205e+00,-2.062200000000000144e-01,-8.317945999999999174e+01,-5.168499999999999872e+00,-5.540453999999999724e+01,9.893680000000000518e+01,-1.753439999999999999e-01,2.730790000000000006e+01,4.930470000000000397e+01,0.000000000000000000e+00
9.858039999999999736e+01,-2.215520000000000067e+01,5.191559999999999775e+01,-6.905007000000000517e+01,4.755906000000000233e+01,-1.394999999999999929e+01,3.888063999999999965e+01,6.714039999999999964e+01,-1.814999999999999947e+00,-7.015919999999999845e+01,-8.131440000000000623e+01,1.197719999999999914e+02,-8.765050000000002228e+00,-4.229225000000000279e+01,2.170499999999999829e+01,-1.474671999999999912e+02,-7.169155999999999551e+01,-6.453479999999999883e+00,2.110273000000000110e+01,6.822899999999998499e+01,0.000000000000000000e+00
5.935324000000000488e+00,-3.530924000000000174e+00,2.539151999999999987e+01,4.720842000000000382e+01,3.492800000000000349e-01,-1.705155000000000030e+02,-1.491327999999999854e+01,5.093406000000000233e+01,-8.981100000000000749e-01,7.790789999999999793e+01,3.733301999999999765e+01,5.983199999999999363e+01,-1.640449999999999875e+01,2.695420000000000016e+01,-1.351099999999999746e+01,1.241739999999999924e+02,3.184552000000000049e+01,-2.201760000000000161e+01,-2.145945999999999998e+01,3.960630000000000450e+01,0.000000000000000000e+00
-8.418939999999999202e+01,6.509919999999999618e+01,-1.909908000000000072e+01,-1.691522999999999968e+02,9.604460000000001330e+00,1.723662000000000205e+01,-1.340607999999999933e+01,-2.987928000000000139e+01,-5.473000000000000087e-01,-3.839919000000000437e+01,-8.607269999999999754e+00,7.543440000000001078e+01,5.040350000000000108e+00,-3.249063999999999908e+01,8.306499999999999773e+01,-4.254064000000000334e+01,-6.275852000000001141e+01,3.162599999999999767e+01,1.290369000000000099e+01,2.133782999999999674e+01,0.000000000000000000e+00
-9.618600000000000705e+01,-4.126162000000000063e+01,1.094345999999999819e+01,-9.517499999999999716e+01,4.302582000000000306e+01,7.114406999999999925e+01,-5.017792000000000030e+01,-6.830639999999999645e+01,-1.670400000000000107e+00,5.184384000000000015e+01,7.045139999999999247e+01,1.291536000000000115e+02,1.869735000000000369e+01,-5.131126000000000431e+01,-2.205849999999999866e+01,9.403759999999999764e+01,7.255491999999999564e+01,3.489239999999999675e+00,-1.827764000000000166e+01,4.388040000000000163e+01,0.000000000000000000e+00
2.058200000000000074e+01,1.539944999999999986e+01,3.725039999999999907e+01,5.964191999999999894e+01,-4.092052000000000334e+01,1.097027999999999963e+02,-1.454079999999999870e+02,2.124611000000000161e+01,5.639199999999999768e-01,-1.134912000000000063e+02,4.739430000000000121e+01,-3.492864000000000146e+01,-9.972900000000000986e+00,6.555458000000000141e+01,-2.125400000000000134e+01,4.108740000000000236e+01,-4.192692000000000263e+01,1.278720000000000212e+01,4.232920000000000016e+01,3.194640000000000057e+01,0.000000000000000000e+00
-2.169883999999999702e+01,-1.165527000000000015e+02,8.191259999999999764e+00,3.619646999999999792e+01,-1.104523999999999972e+02,7.002621000000000606e+01,-1.002560000000000073e+01,2.798293999999999926e+01,3.056099999999999928e-01,-1.257593999999999994e+02,-1.779135000000000133e+01,-4.562136000000000280e+01,6.346899999999999764e-01,-4.619523999999999830e+01,8.148499999999999943e+01,-1.226981999999999857e+02,-6.061076000000000619e+01,6.422760000000000247e+00,2.575309999999999988e+00,-8.037360000000000060e-01,0.000000000000000000e+00
-6.668157999999999674e+01,-5.583696000000000481e+01,1.837836000000000070e+01,-1.034207999999999998e+02,3.175414000000000314e+01,4.501944000000000301e+01,-7.666559999999999775e+01,-1.331677999999999997e+02,-6.271499999999999853e-01,6.881784000000000390e+01,1.374042000000000030e+01,7.933680000000001087e+01,-5.774649999999999750e+01,3.595045999999999964e+01,1.493200000000000038e+01,5.183441999999999439e+00,1.654064000000000192e+02,-4.648080000000000211e+00,2.530230000000000246e+01,5.262839999999999918e+01,0.000000000000000000e+00
1.082563999999999993e+01,5.734853999999999985e+01,2.122361999999999682e+01,4.349861999999999540e+01,-5.193838000000000221e+01,7.211592000000000269e+01,-1.458816000000000024e+01,1.284243000000000023e+00,-1.392300000000000093e+00,4.093838999999999828e+01,2.605335000000000178e+01,-5.162543999999999755e+01,-3.900050000000000239e+01,-1.668666999999999945e+01,2.676550000000000296e+01,6.334377999999999531e+01,2.124048000000000158e+01,-3.835680000000000422e+00,1.047580999999999918e+01,3.529169999999999874e+01,0.000000000000000000e+00
-9.714540000000000930e+01,-1.063534999999999968e+02,2.439194999999999780e+01,3.802707000000000193e+01,2.913527999999999807e+01,-5.269473000000000518e+00,1.579712000000000103e+02,1.110668000000000006e+02,-2.752999999999999892e-01,1.932482999999999862e+01,-1.255211999999999932e+02,1.584000000000000057e+02,-1.306584999999999930e+01,-3.965780000000000172e+01,6.667999999999999261e+01,-6.445862000000001046e+01,9.942320000000000846e+01,-3.029400000000000404e+01,2.998050000000000281e+01,3.065040000000000120e+01,0.000000000000000000e+00
2.791443999999999903e+01,8.630280000000000484e+01,-4.364909999999999712e+01,-9.592829999999999302e+01,-6.145995999999999526e+01,-3.580592999999999915e+00,2.168703999999999965e+00,-9.987320000000000420e+00,-1.678499999999999992e-01,6.672783000000001152e+01,-3.131348999999999450e+01,6.412463999999999942e+01,-5.963300000000000267e+00,4.160974999999999824e+01,-3.275900000000000034e+01,-6.526607999999998810e+01,7.276923999999999637e+01,-1.207559999999999967e+01,9.192409999999998860e+00,4.091040000000000276e+01,0.000000000000000000e+00
-1.305521999999999991e+02,-2.953009999999999735e+01,-2.233407000000000053e+01,-5.813936999999999244e+00,-9.275160000000001048e+01,9.489719999999999800e+01,9.660800000000000409e+01,-3.414206999999999681e+01,-2.172899999999999832e+00,4.663778999999999897e+00,-2.016795000000000115e+01,-4.575096000000000629e+01,-3.734499999999999886e+01,2.649010000000000176e+01,-9.285000000000000142e+00,3.011101999999999990e+01,1.598051999999999850e+01,-5.089920000000000222e+00,3.427000000000000313e+01,3.405780000000000030e+01,0.000000000000000000e+00
-2.012116000000000042e+02,3.219397000000000020e+01,-1.164536999999999978e+01,1.297701000000000136e+02,-1.038516000000000048e+02,1.011188999999999965e+02,-7.108480000000000132e+01,-5.341340000000000288e+01,1.307399999999999896e+00,9.653789999999998983e+00,-5.838479999999999848e+01,-2.689199999999999946e+01,-4.132100000000000506e+01,-1.796066999999999894e+02,4.347449999999999903e+01,-9.755320000000000391e+01,1.028583999999999889e+02,-7.934520000000000906e+00,4.000619999999999976e+01,1.579877999999999894e+00,0.000000000000000000e+00
-1.706583999999999790e+01,-7.175430000000000064e+01,-5.271419999999999817e+01,-3.997511999999999688e+01,2.080140000000000100e+01,-4.378719000000000250e+01,8.163840000000000430e+01,-9.598300000000000409e+01,4.355300000000000282e-01,-6.036740999999999957e+01,-1.138524000000000029e+02,3.757536000000000342e+01,2.145220000000000127e+01,-3.085445999999999600e+01,-3.983299999999999841e+01,-6.407886000000000593e+01,-8.670080000000000453e+00,8.730839999999998824e+00,6.237369999999999948e+01,2.261682000000000059e+01,0.000000000000000000e+00
-8.051825999999999794e+01,4.604341000000000150e+01,-4.626269999999999527e+01,-1.091474999999999937e+02,1.446329999999999814e+02,-1.671488999999999976e+02,-1.071103999999999985e+02,-2.594031999999999982e+01,-1.753500000000000059e+00,6.559139999999999970e-01,4.284203999999999724e+01,5.132880000000000109e+01,4.719050000000000189e+00,-9.815260000000000673e+01,1.194299999999999962e+01,1.246252000000000066e+02,4.150056000000000012e+01,5.479320000000000412e+00,1.853524000000000171e+01,2.305665000000000120e+01,0.000000000000000000e+00
1.255501999999999896e+02,-8.607099999999999473e-02,1.180245000000000033e+01,1.285955999999999833e+01,1.483256000000000085e+01,-2.134629000000000190e+02,-1.791552000000000078e+01,1.597579000000000171e+01,1.978099999999999969e+00,-7.592070000000001073e+01,-3.130328999999999695e+01,8.412480000000000757e+01,4.819149999999999778e+01,1.018290000000000006e+01,-5.817000000000000171e+01,-3.232001999999999953e+01,-1.180888000000000062e+02,-6.074040000000000106e+00,-2.618320000000000292e+01,1.263572999999999880e+01,0.000000000000000000e+00
1.125614000000000061e+02,7.650010000000000332e+01,1.184403000000000006e+01,-4.537215000000000487e+01,3.629699999999999704e+01,-1.509018000000000086e+02,1.860800000000000054e+01,-5.214723000000000042e+01,-1.535499999999999921e-01,-6.145830000000000126e+01,5.978219999999999601e+01,2.447784000000000049e+01,1.910089999999999932e+01,-6.528976999999999009e+01,2.546600000000000108e+01,4.273804000000000514e+01,-9.287199999999999989e+01,-1.421520000000000117e+01,3.689429999999999765e+00,7.241670000000000584e+01,0.000000000000000000e+00
-5.019384000000000157e+01,-3.335114000000000090e+01,3.051180000000000092e+01,-2.905550999999999817e+01,1.064193999999999996e+01,-9.300929999999999609e+01,3.968639999999999901e+01,1.343390999999999913e+01,-1.473400000000000043e+00,-3.292887000000000342e+01,-4.887023999999999546e+01,-7.305839999999999179e+01,-4.079599999999999937e+01,-1.288468999999999864e+00,1.117849999999999966e+02,-4.594814000000000220e+01,5.815747999999999962e+01,9.381479999999999819e+00,5.415579999999999927e+01,3.355290000000000106e+00,0.000000000000000000e+00
-7.927267999999999404e+01,-4.485696000000000083e+01,1.206479999999999997e+01,3.322296000000000049e+01,1.702740000000000009e+01,4.158215999999999468e+01,-7.952639999999999709e+00,4.176240999999999559e+01,-9.260399999999999743e-01,9.573059999999999903e+00,4.860962999999999568e+01,6.706512000000000029e+00,-7.765099999999999625e+01,1.140776000000000039e+02,-8.127000000000000668e+00,-1.451077999999999975e+02,-2.691160000000000352e+01,-9.645960000000001200e-01,-1.659564999999999957e+00,1.393685999999999936e+01,0.000000000000000000e+00
-1.774480000000000146e+01,-4.612087999999999965e+01,-2.530374000000000123e+01,-4.441473000000000226e+00,1.750469999999999970e+02,-7.215312000000000126e+01,-6.926080000000000325e+01,-3.144490000000000407e+01,2.627099999999999991e-01,1.105931999999999960e+02,3.587595000000000312e+01,-1.106064000000000078e+02,4.873400000000000176e+00,1.548637999999999977e+02,-2.011349999999999838e+01,-4.497335999999999956e+01,-3.117291999999999774e+01,4.009920000000000151e+00,4.510299999999999443e+01,7.776000000000000689e+00,0.000000000000000000e+00
-2.591856000000000293e+01,1.204566999999999979e+02,-5.188920000000000199e-01,-3.089664000000000144e+01,-5.781398000000000081e+01,-7.936062000000000616e+00,-7.793280000000000030e+01,2.608660000000000068e+01,-1.439799999999999969e+00,2.604957000000000278e+01,2.855489999999999640e+01,4.148783999999999850e+01,-7.949900000000000411e+00,7.266804999999999382e+01,8.305500000000000682e+01,-5.278381999999999863e+01,2.920224000000000331e+01,4.152480000000000615e+00,2.585200000000000387e+01,-4.703669999999999796e+00,0.000000000000000000e+00
1.135945999999999998e+02,-2.011231000000000080e+01,-2.364483000000000246e+01,-8.356770000000000209e+01,-1.175786000000000087e+01,3.435327000000000197e+01,-4.621824000000000154e+01,2.997043999999999997e+01,-4.735399999999999610e-01,2.802365999999999957e+01,-5.293800000000000239e+01,4.118832000000000448e+01,1.940960000000000107e+01,-1.454270999999999958e+02,-4.689999999999999858e+01,1.890152000000000143e+01,-1.998116000000000270e+02,-1.433880000000000265e+00,5.604410000000000025e+01,2.180951999999999913e+01,0.000000000000000000e+00
-2.856060000000000088e+01,-9.814900000000000091e+01,2.861627999999999972e+01,-6.644025000000000603e+01,-4.985454000000000008e+01,-1.289166000000000167e+02,-6.522880000000000678e+01,-2.268717999999999790e+00,-1.015100000000000030e-01,3.748631999999999920e+01,-9.094319999999999737e+00,1.056095999999999968e+01,3.198895000000000266e+01,1.335151999999999930e+02,-1.882950000000000301e+01,-4.728669999999999618e+01,-2.738279999999999959e+01,8.594400000000000261e+00,-2.210069999999999979e+01,1.960011000000000081e+01,0.000000000000000000e+00
9.885099999999999909e+01,5.786277000000000470e+01,-4.986299999999999955e+01,-8.290350000000000819e+01,5.283970000000000056e+01,-7.907325000000000159e+01,-3.706175999999999959e+01,1.036891999999999996e+02,-4.249699999999999589e-01,8.305530000000000257e+01,-2.396693999999999747e+01,-6.665184000000000708e+01,-7.006299999999999528e+00,9.783409999999999229e+01,-1.639499999999999957e+00,9.497759999999999536e+01,-8.207240000000000180e+01,2.735279999999999934e+00,1.845289999999999964e+01,6.831270000000000664e+01,0.000000000000000000e+00
1.014504000000000019e+02,1.522072000000000092e+00,2.836185000000000045e+01,-4.901796000000000220e+01,1.888406000000000162e+01,-6.969234000000000151e+01,-6.083328000000000202e+01,-6.742659999999999343e+01,2.036700000000000177e-01,4.004897999999999314e+01,-4.895438999999999652e+01,9.166319999999998913e+01,5.207650000000000112e+00,2.306304000000000087e+01,3.034999999999999787e+01,-1.932452000000000112e+02,3.589708000000000254e+01,5.598720000000000363e-01,-4.780549999999999855e+00,2.027646000000000015e+01,0.000000000000000000e+00
2.066153999999999940e+02,-2.170806999999999931e+01,1.643730000000000047e+01,1.426004999999999825e+02,-2.421724000000000032e+01,-7.456646999999999537e+01,7.949439999999999884e+01,1.457870999999999917e+01,-7.120100000000000318e-01,4.393368000000000606e+00,-2.269653000000000276e+01,7.113024000000000058e+01,-2.524759999999999849e+01,2.211754999999999995e+02,-5.444999999999999574e+01,3.656506000000000256e+01,2.321648000000000156e+00,-1.277639999999999887e+01,8.988400000000000034e+01,-1.733751000000000264e+00,0.000000000000000000e+00
-3.111490000000000222e+01,3.152601999999999549e+01,2.551196999999999804e+01,1.195964999999999989e+01,5.491614000000000573e+01,-4.085024999999999551e+01,1.727487999999999957e+01,-4.911722000000000321e+01,-2.505199999999999649e-01,-2.987975999999999743e+01,-8.268120000000000402e+01,-5.125392000000000081e+01,4.204550000000000409e+01,-4.194645000000000579e+01,-4.838899999999999579e+01,-5.002868000000000137e+01,-1.164319999999999879e+02,4.783199999999999674e-01,4.197959999999999781e+01,7.029449999999999932e+01,0.000000000000000000e+00
-3.897213999999999601e+01,5.413627999999999929e+01,-1.909446000000000154e+01,-4.449734999999999729e+01,-7.442180000000000462e+01,7.320774000000000115e+01,1.814207999999999998e+01,-3.825328000000000372e+01,1.907299999999999829e-01,4.120817999999999870e+01,-8.026889999999999858e+00,-9.606960000000000832e+01,1.815975000000000117e+00,1.632266999999999939e+02,1.522199999999999953e+01,9.067239999999999611e+01,-7.550448000000000270e+00,1.100232000000000099e+01,5.471699999999999875e+01,6.033689999999999998e+01,0.000000000000000000e+00
1.374073999999999955e+02,-3.886797999999999575e+01,6.505289999999999573e+00,-1.035665999999999976e+01,8.837080000000000268e+00,-4.719471000000000060e+01,-5.369471999999999667e+01,2.337140999999999735e+01,-2.220099999999999962e+00,-1.161615000000000038e+02,-1.007046000000000063e+01,7.230240000000000578e+01,-1.864065000000000083e+01,-1.006915000000000049e+02,-9.457000000000000739e+00,6.414935999999999972e+00,-1.715927999999999898e+01,-4.905120000000000147e+00,-1.338139999999999885e+00,2.079999000000000109e+01,0.000000000000000000e+00
-6.054634000000000071e+01,6.764899999999999913e+00,-1.354121999999999826e+00,1.987173000000000300e+01,1.483256000000000085e+01,6.457083000000000084e+01,1.771584000000000003e+01,5.792369999999999663e+01,-1.918199999999999905e+00,2.879576999999999831e+00,-4.239986999999999995e+01,4.381271999999999878e+01,-1.601075000000000159e+01,-3.614793000000000234e+01,-8.379999999999999716e+01,1.533985999999999876e+02,3.984983999999999327e+01,4.812960000000000349e+00,1.222173999999999872e+01,-1.366632000000000069e+01,0.000000000000000000e+00
-1.488709999999999809e+02,-1.894964999999999833e+01,-4.985640000000000072e+01,2.236167000000000016e+01,1.164686000000000092e+02,3.165069000000000088e+01,2.067263999999999768e+01,9.015299999999999869e+00,-1.067099999999999937e+00,6.508355999999999142e+01,3.250383000000000067e+01,2.586527999999999938e+00,6.364050000000000296e+01,-1.067066000000000088e+02,-8.618000000000000682e+01,-3.840088000000000079e+01,-4.755320000000000391e+01,7.619759999999999422e+00,1.673319000000000045e+01,1.499499000000000137e+01,0.000000000000000000e+00
7.111696000000000240e+00,-3.526409999999999911e+01,1.599774000000000207e+01,2.581632000000000104e+01,3.985862000000000194e+01,1.784298000000000073e+01,-5.990720000000000312e+01,6.915439999999999543e+01,7.985399999999999443e-02,-1.572855000000000025e+01,-5.347860000000000014e+01,1.838520000000000110e+01,1.777860000000000440e+01,5.119751000000000829e+01,-8.660500000000000398e+01,-2.984594000000000236e+01,-1.025619999999999976e+02,3.996719999999999828e+01,4.826319999999999766e+01,2.278961999999999932e+01,0.000000000000000000e+00
4.102132000000000289e+01,2.900672000000000139e+01,1.460580000000000034e+01,8.833050000000000068e+01,2.446514000000000078e+00,9.067779000000000167e+01,-7.610880000000000223e+01,-4.929688999999999766e+01,2.027899999999999980e-01,3.980057999999999652e+01,-1.265718000000000032e+01,5.019552000000000191e+01,1.471539999999999893e+01,3.311853999999999587e+01,9.904999999999999361e-01,4.467349999999999710e+01,-5.743776000000000437e+00,-8.621520000000000294e+00,1.660899000000000214e+01,3.445470000000000255e+01,0.000000000000000000e+00
-2.976436000000000348e+01,4.400356999999999630e+01,-2.452263000000000304e+01,-2.785428000000000281e+01,-9.928579999999999472e+01,1.990386000000000024e+02,-1.238336000000000041e+02,1.792248000000000019e+01,-7.311199999999999921e-01,1.189766999999999975e+01,2.677040999999999826e+01,-3.104495999999999967e+01,1.179255000000000031e+01,-5.926102000000000203e+01,2.265650000000000119e+01,9.902900000000001057e+01,3.809879999999999711e+01,-2.447640000000000260e+00,3.913450000000000273e+01,1.994867999999999952e+01,0.000000000000000000e+00
-2.875657999999999959e+01,-8.357610000000001094e+01,4.092000000000000171e+01,2.876472000000000051e+01,-1.088466000000000093e+02,1.364588999999999999e+02,5.585855999999999710e+01,-2.813716999999999757e+01,1.312400000000000011e+00,4.036707000000000534e+01,1.087421999999999933e+01,1.118808000000000078e+02,1.590155000000000030e+01,-1.280369999999999777e+02,3.335349999999999682e+01,-1.135425999999999931e+02,2.742839999999999989e+01,-5.158920000000000172e+00,-2.419140000000000157e+01,3.897180000000000177e+01,0.000000000000000000e+00
-1.117578000000000031e+02,6.771610000000001151e+01,-5.824829999999999330e+01,-5.010821999999999576e+01,4.370662000000000091e+01,-1.473120000000000118e+02,-6.477439999999999998e+01,-4.014008000000000465e+01,1.133000000000000007e+00,-3.404943000000000097e+01,-1.222674000000000092e+02,2.495880000000000010e+01,1.652874999999999872e+01,-2.454815999999999860e+02,-5.310000000000000142e+01,-2.490999999999999943e+02,5.020559999999999690e+01,-1.839600000000000080e+01,1.486144999999999960e+01,3.758129999999999882e+01,0.000000000000000000e+00
1.412695999999999970e+02,9.079240000000000421e+00,-1.356266999999999889e+01,-1.505790000000000077e+02,-5.181332000000000448e+01,4.928162999999999982e+01,2.991232000000000113e+00,-1.394748000000000161e+02,-1.771099999999999897e-01,1.153196999999999974e+02,-3.939341999999999899e+01,-5.518728000000000122e+01,2.231599999999999973e-01,-8.677942000000000178e+01,-1.005400000000000063e+02,-1.789854000000000056e+01,-7.119299999999999784e+01,2.204400000000000137e+00,4.057429999999999204e+00,-6.768360000000000376e+00,0.000000000000000000e+00
1.651233999999999824e+01,-1.439844000000000079e+01,-1.289738999999999969e+01,-4.632713999999999999e+01,-1.784806000000000026e+01,-1.159523999999999972e+02,5.319104000000000276e+00,4.028953999999999525e+01,3.325499999999999901e+00,2.736608999999999980e+01,-2.071110000000000184e+01,-3.552839999999999776e+01,5.990599999999999881e+01,-1.305395000000000039e+02,2.961150000000000304e+01,2.339753999999999934e+01,-6.474592000000001235e+01,3.905039999999999623e+00,-1.327238000000000007e+01,1.405053000000000107e+00,0.000000000000000000e+00
-4.491058000000000305e+01,-9.689849999999999852e+01,-2.355275999999999925e+01,1.148580000000000183e+02,-6.433708000000000027e+01,-1.870044000000000040e+02,5.837823999999999458e+00,9.936969999999999459e+01,-3.653099999999999681e-01,9.729689999999999728e+00,-2.821932000000000329e+01,1.083239999999999981e+02,-8.380050000000000665e+00,6.015827999999999776e+01,-4.210250000000000270e+00,1.431808000000000050e+02,-5.085388000000000375e+01,-4.349520000000000053e+00,3.468399999999999750e+01,6.990029999999999966e+00,0.000000000000000000e+00
3.294841999999999871e+01,-1.568980999999999959e+01,-2.191001999999999938e+01,-2.872179000000000215e+01,1.343840000000000146e+01,-1.125951000000000164e+02,-4.084479999999999933e+01,2.648091999999999757e+01,9.833899999999999864e-01,-8.215140000000000953e+01,-6.900300000000001432e+01,-4.678992000000000218e+01,-2.952039999999999864e+01,9.804339999999999122e+01,-8.873499999999999721e-01,-2.450579999999999714e+01,4.691176000000000101e+01,-5.394360000000000266e-01,2.948599999999999710e+01,1.328885999999999967e+01,0.000000000000000000e+00
6.842079999999999984e+01,-4.243159999999999599e+00,1.594064999999999976e+01,8.277389999999999759e+01,1.686312000000000211e+01,-2.029167000000000201e+02,-1.448639999999999972e+01,7.294389999999999930e+01,-6.302200000000000857e-02,-1.332734999999999914e+01,-2.198916000000000093e+00,-7.635599999999999454e+01,-1.444625000000000092e+01,-1.822002000000000237e+02,-2.030499999999999972e+01,8.630516000000000076e+00,2.155664000000000158e+01,-1.228559999999999874e+00,2.377050000000000196e+01,1.834433999999999898e+01,0.000000000000000000e+00
-8.596059999999999945e+01,6.331800000000000317e+00,-2.883539999999999992e+01,4.874742000000000530e+01,1.291077999999999975e+02,-1.052108999999999952e+02,-1.964224000000000103e+01,3.125939999999999941e+00,-1.724900000000000100e+00,-9.974639999999999418e+01,-8.549129999999999896e+00,8.313840000000000430e+01,4.140500000000000114e+01,-1.590134000000000185e+02,-1.557799999999999940e+01,6.302418000000000120e+01,2.667448000000000263e+01,-3.626519999999999744e+00,-7.674640000000001017e+00,2.733749999999999858e+01,0.000000000000000000e+00
1.847131999999999863e+01,-2.662650000000000006e+01,2.273039999999999949e+00,-4.837724999999999653e+01,1.345245999999999924e+02,1.259498999999999995e+02,8.637439999999999429e+01,-6.521119999999999095e+01,1.879799999999999915e+00,-1.991271000000000058e+01,6.525960000000000605e+01,2.298671999999999827e+01,2.735320000000000107e+01,-4.358444999999999681e+01,9.509000000000000341e+01,-5.813712000000000302e+01,7.733000000000001251e+01,-1.024307999999999907e+01,4.893249999999999744e+01,-5.478839999999999577e+01,0.000000000000000000e+00
-3.955433999999999628e+01,5.649148999999999887e+01,-1.402895999999999965e+01,1.549853999999999985e+02,7.855840000000000600e+01,-4.431356999999999857e+01,-7.399679999999999325e+01,-4.624091000000000662e+01,-1.063600000000000101e+00,-8.480790000000000362e+01,5.723220000000000418e+00,1.586519999999999868e+02,4.101999999999999602e+01,8.620793999999999357e+01,-7.692499999999999005e+00,-9.531600000000000250e+01,5.150216000000000349e+01,-8.631600000000000605e+00,3.105460000000000065e+01,1.466072999999999915e+01,0.000000000000000000e+00
1.353574000000000126e+02,9.564800000000001035e+01,-4.235879999999999868e+00,7.074782999999999333e+01,8.021600000000000819e+01,2.493050999999999817e+02,-1.317823999999999884e+01,-4.254151000000000238e+01,7.373099999999999099e-02,-4.413653999999999300e+00,3.597948000000000235e+01,-1.928951999999999956e+01,-7.495250000000000412e+00,1.140412000000000035e+02,2.553949999999999676e+01,-2.161247999999999791e+01,-1.323615999999999815e+01,-1.100435999999999837e+01,1.612139000000000166e+01,6.054479999999999507e+01,0.000000000000000000e+00
1.303225999999999907e+01,7.585960000000000036e+01,6.376589999999999492e+01,7.310897999999998831e+01,-8.655780000000000030e+01,3.634626000000000090e+01,6.824960000000000093e+01,5.842719999999999914e+01,1.920800000000000063e+00,1.050248999999999810e+01,-6.650399999999999423e+00,4.593959999999999866e+01,5.282900000000000595e+00,1.338154999999999859e+02,-1.085649999999999977e+02,-1.670003999999999849e+02,1.228236000000000061e+01,8.386919999999999931e+00,-4.316639999999999588e+00,-2.704859999999999598e+00,1.000000000000000000e+00
-9.222540000000000759e+01,-1.406355000000000111e+01,-1.788138000000000005e+01,-7.368002999999998792e+01,9.440919999999999845e+01,9.337199999999999989e+01,2.694847999999999999e+01,-2.545908000000000015e+01,6.427300000000000235e-01,-3.343394999999999584e+01,-9.310049999999999670e+01,-1.394568000000000030e+00,-6.350050000000000239e+01,-3.607149000000000427e+01,-7.436500000000000909e+01,4.752170000000000272e+01,1.693355999999999995e+02,-3.105359999999999787e-01,-1.045258000000000109e+01,-3.510269999999999868e+01,1.000000000000000000e+00
-9.106919999999998794e+00,2.047160000000000224e+01,2.922216000000000236e+01,-5.241267000000000564e+01,-6.967618000000000222e+01,-1.357707000000000086e+01,-6.964480000000000359e+01,4.846426000000000123e+00,3.709999999999999964e-01,1.126701000000000050e+02,-7.513830000000000098e+01,3.112272000000000105e+01,3.309599999999999653e+01,-5.984251000000000431e+01,-3.908500000000000085e+01,-9.742159999999999798e+01,1.095691999999999950e+02,3.936600000000000321e+00,-4.718680000000000518e+01,7.928820000000000867e-01,1.000000000000000000e+00
3.682209999999999894e+01,2.480991999999999820e+01,1.249676999999999927e+00,5.236164000000000129e+01,-1.183629999999999995e+02,-2.600093999999999994e+01,5.076160000000000139e+01,-7.065429999999999211e+01,-1.454199999999999937e-01,9.445409999999999684e+01,-3.832139999999999702e+01,-1.144583999999999975e+02,-3.762150000000000105e+00,-9.407580000000000098e+01,7.339500000000000135e+00,-1.462264000000000124e+02,-3.408903999999999712e+01,-8.412720000000000198e+00,-1.385819000000000045e+01,-3.631770000000000209e+01,1.000000000000000000e+00
1.722492000000000019e+02,-3.792980000000000018e+01,1.038839999999999986e+00,9.718380000000000507e+01,2.343062000000000182e+02,-7.285340999999999667e+01,-1.729151999999999987e+02,-9.702180000000000248e+00,2.452000000000000013e-01,9.755910000000000082e+01,-2.212022999999999939e+01,1.797480000000000189e+01,1.961365000000000025e+00,5.013463000000000136e+01,1.808299999999999841e+01,5.502759999999999430e+00,-1.417095999999999947e+02,-2.599560000000000315e+01,-4.029370000000000118e+01,3.456540000000000168e-01,1.000000000000000000e+00
3.244494000000000433e+00,-7.007070000000000798e-01,-6.278580000000000183e+01,-2.136779999999999902e+00,2.358158000000000243e+01,1.495625999999999856e+01,-3.152575999999999823e+01,-8.617269999999999186e+01,1.890200000000000102e+00,4.076037000000000177e+01,2.939385000000000048e+01,5.494392000000000564e+01,3.547250000000000369e+01,6.959680000000000177e+01,1.254899999999999949e+02,4.496959999999999980e+01,-2.982392000000000110e+01,5.972760000000000291e-01,1.187420999999999971e+01,-1.000808999999999926e+01,1.000000000000000000e+00
